relative_path,type,encoding,description,session_id,subject_id,gesture_id,trial_id,ok,sig_len,fs,n_sig,units,error,scan_batch
Session1/session1_participant2/session1_participant2_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,2,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant3/session1_participant3_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,3,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant4/session1_participant4_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,4,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant5/session1_participant5_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,5,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant6/session1_participant6_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,6,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant7/session1_participant7_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,7,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant8/session1_participant8_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,8,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant9/session1_participant9_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,9,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant10/session1_participant10_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,10,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant11/session1_participant11_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,11,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant12/session1_participant12_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,12,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant13/session1_participant13_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,13,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant14/session1_participant14_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,14,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant15/session1_participant15_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,15,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant16/session1_participant16_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,16,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant17/session1_participant17_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,17,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant18/session1_participant18_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,18,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant19/session1_participant19_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,19,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant20/session1_participant20_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,20,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant21/session1_participant21_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,21,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant22/session1_participant22_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"participant-existence check (session1/gesture1/trial1, mọi participant 1-43)",1,22,1,1,True,10240,2048,32,mV,,participant_existence
Session1/session1_participant22/session1_participant22_gesture1_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,1,2,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture1_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,1,3,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture1_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,1,4,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture1_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,1,5,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture1_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,1,6,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture1_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,1,7,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture2_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,2,1,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture2_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,2,2,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture2_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,2,3,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture2_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,2,4,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture2_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,2,5,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture2_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,2,6,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture2_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,2,7,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture3_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,3,1,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture3_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,3,2,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture3_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,3,3,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture3_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,3,4,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture3_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,3,5,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture3_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,3,6,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture3_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,3,7,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture4_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,4,1,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture4_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,4,2,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture4_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,4,3,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture4_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,4,4,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture4_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,4,5,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture4_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,4,6,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture4_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,4,7,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture5_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,5,1,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture5_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,5,2,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture5_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,5,3,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture5_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,5,4,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture5_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,5,5,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture5_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,5,6,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture5_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,5,7,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture6_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,6,1,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture6_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,6,2,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture6_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,6,3,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture6_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,6,4,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture6_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,6,5,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture6_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,6,6,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture6_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,6,7,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture7_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,7,1,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture7_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,7,2,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture7_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,7,3,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture7_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,7,4,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture7_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,7,5,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture7_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,7,6,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture7_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,7,7,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture8_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,8,1,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture8_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,8,2,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture8_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,8,3,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant22/session1_participant22_gesture8_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,22,8,4,True,10240,2048,32,mV,,sample_full_grid
